CustomerId,Complain,Satisfaction Score,Card Type,Point Earned
15764405,0,4,SILVER,251
15757537,0,4,PLATINUM,998
15793307,1,5,SILVER,905
15660679,0,1,SILVER,896
15666856,0,1,SILVER,572
15687372,1,2,DIAMOND,227
15667289,0,4,PLATINUM,930
15624641,1,4,PLATINUM,891
15734610,1,3,DIAMOND,660
15631882,0,1,PLATINUM,632
15642709,0,1,PLATINUM,894
15811026,0,1,SILVER,650
15596303,1,5,GOLD,765
15787255,1,5,PLATINUM,526
15617166,0,5,PLATINUM,728
15742442,0,4,GOLD,336
15758692,0,1,DIAMOND,381
15568238,0,4,PLATINUM,776
15730353,0,3,SILVER,872
15731555,1,1,PLATINUM,470
15582404,0,2,SILVER,502
15721462,0,5,PLATINUM,746
15632899,0,5,DIAMOND,944
15808526,1,5,SILVER,270
15694349,0,2,DIAMOND,902
15718465,1,3,PLATINUM,654
15682995,0,4,PLATINUM,729
15584776,0,1,GOLD,355
15777772,0,4,GOLD,405
15576156,0,3,GOLD,406
15646756,0,4,DIAMOND,359
15742886,0,3,GOLD,794
15586135,0,1,PLATINUM,937
15616152,0,4,DIAMOND,472
15721460,1,2,PLATINUM,508
15727317,1,1,SILVER,930
15649536,0,2,GOLD,792
15754929,0,5,GOLD,799
15572051,0,1,SILVER,391
15668142,0,1,SILVER,389
15701176,0,5,SILVER,940
15708422,0,4,SILVER,889
15655632,0,1,DIAMOND,411
15744606,0,2,GOLD,294
15612140,0,4,GOLD,249
15656086,1,4,DIAMOND,780
15655298,0,3,SILVER,613
15644796,1,2,PLATINUM,974
15726250,0,3,DIAMOND,789
15764432,0,3,PLATINUM,238
15631721,0,3,GOLD,801
15707479,0,2,PLATINUM,458
15579826,0,1,SILVER,764
15668104,0,2,GOLD,956
15641604,1,4,SILVER,814
15587240,0,1,PLATINUM,478
15680767,0,1,SILVER,682
15601594,1,4,GOLD,915
15589969,0,3,GOLD,831
15703728,1,2,GOLD,810
15617790,0,1,PLATINUM,838
15662500,0,3,DIAMOND,752
15778526,0,4,GOLD,922
15670584,1,4,DIAMOND,350
15748069,0,2,PLATINUM,734
15680597,0,2,PLATINUM,942
15628992,0,2,SILVER,607
15719624,0,2,DIAMOND,981
15812767,0,2,DIAMOND,409
15689201,0,4,SILVER,970
15614716,0,3,PLATINUM,644
15683618,0,4,DIAMOND,981
15799631,0,3,SILVER,722
15692259,0,2,DIAMOND,903
15590966,0,3,GOLD,583
15656426,0,2,SILVER,521
15675256,0,1,PLATINUM,311
15751185,0,1,SILVER,835
15789582,0,1,GOLD,916
15651103,0,3,DIAMOND,323
15672299,0,3,SILVER,736
15772250,0,1,SILVER,675
15763922,0,4,SILVER,898
15633870,0,4,SILVER,795
15624323,0,2,PLATINUM,289
15688612,0,2,PLATINUM,483
15694644,0,5,PLATINUM,885
15587174,1,4,DIAMOND,525
15579559,0,1,DIAMOND,388
15775430,0,3,DIAMOND,423
15623695,0,2,SILVER,321
15760849,0,2,SILVER,413
15813095,0,1,SILVER,461
15705281,0,2,DIAMOND,350
15812594,0,1,DIAMOND,802
15626322,0,1,SILVER,901
15723105,0,2,SILVER,458
15588449,1,2,SILVER,792
15794849,0,1,GOLD,713
15620000,0,4,SILVER,791
15799720,0,2,PLATINUM,415
15711287,0,5,SILVER,969
15613102,1,1,PLATINUM,839
15621440,0,5,PLATINUM,918
15677146,0,4,SILVER,903
15801169,1,2,GOLD,699
15722425,0,4,GOLD,846
15682421,1,2,PLATINUM,526
15691910,0,1,DIAMOND,604
15721779,0,3,GOLD,984
15579548,0,3,PLATINUM,259
15681075,0,4,PLATINUM,709
15607884,0,5,SILVER,445
15767757,0,1,DIAMOND,500
15791550,0,5,GOLD,685
15658589,0,3,PLATINUM,475
15670822,0,2,GOLD,739
15629744,0,5,SILVER,455
15660768,0,3,PLATINUM,885
15726310,0,3,DIAMOND,858
15641298,0,5,PLATINUM,580
15625675,0,5,PLATINUM,308
15713354,1,2,SILVER,793
15633866,0,3,DIAMOND,989
15704231,0,2,GOLD,936
15735400,0,4,GOLD,372
15632826,0,5,SILVER,520
15751022,0,4,SILVER,440
15664737,0,4,GOLD,433
15681126,0,2,GOLD,364
15738954,0,2,DIAMOND,942
15662263,0,3,SILVER,392
15621611,1,5,DIAMOND,862
15783752,0,2,PLATINUM,449
15709474,1,1,SILVER,970
15701280,1,2,SILVER,938
15671104,0,4,GOLD,550
15796434,0,2,DIAMOND,898
15781505,0,5,DIAMOND,909
15625819,0,1,DIAMOND,480
15753174,1,5,PLATINUM,923
15654067,0,3,DIAMOND,781
15724719,0,4,DIAMOND,975
15624695,0,4,DIAMOND,832
15718216,0,4,SILVER,351
15586300,0,1,PLATINUM,994
15783349,0,3,PLATINUM,955
15725767,0,2,PLATINUM,253
15791925,0,4,PLATINUM,298
15793585,0,3,PLATINUM,806
15576641,0,3,DIAMOND,656
15749519,1,3,DIAMOND,799
15684960,1,1,DIAMOND,486
15591286,1,2,DIAMOND,489
15668323,1,4,PLATINUM,407
15608528,1,4,GOLD,430
15645184,0,3,PLATINUM,225
15702566,0,1,SILVER,631
15660840,0,4,PLATINUM,945
15750811,0,1,PLATINUM,544
15733842,0,3,GOLD,827
15581526,0,3,SILVER,382
15662751,1,3,SILVER,535
15684319,1,3,PLATINUM,834
15702190,0,5,GOLD,784
15588517,0,4,SILVER,714
15801863,0,1,DIAMOND,577
15584271,0,2,SILVER,532
15700366,0,4,DIAMOND,784
15804038,1,2,DIAMOND,703
15720820,0,3,SILVER,456
15743759,0,1,SILVER,527
15749947,0,3,GOLD,580
15670496,0,2,DIAMOND,730
15746664,0,2,SILVER,983
15745533,1,3,GOLD,982
15761497,1,2,DIAMOND,239
15628600,0,4,DIAMOND,374
15627002,0,5,GOLD,672
15614635,0,5,DIAMOND,889
15731281,0,4,PLATINUM,634
15814022,0,5,DIAMOND,675
15659194,0,3,GOLD,228
15745030,0,5,DIAMOND,464
15691817,1,1,DIAMOND,471
15707488,0,2,DIAMOND,563
15784700,0,4,SILVER,885
15710397,0,2,SILVER,408
15687648,0,5,GOLD,569
15732281,1,3,GOLD,870
15607230,0,3,SILVER,485
15567630,1,5,GOLD,889
15587507,1,3,DIAMOND,282
15733904,0,4,PLATINUM,250
15709511,0,2,GOLD,650
15579616,0,1,PLATINUM,919
15694852,0,4,PLATINUM,435
15589924,0,1,GOLD,530
15799300,1,2,SILVER,788
15731330,0,3,GOLD,840
15694129,1,3,DIAMOND,683
15620372,0,2,PLATINUM,575
15744622,0,4,DIAMOND,898
15799815,0,4,DIAMOND,514
15759250,0,5,SILVER,270
15732643,1,5,GOLD,676
15690540,0,1,PLATINUM,456
15803078,0,4,GOLD,399
15652180,0,2,GOLD,276
15741195,0,1,SILVER,327
15743490,1,1,PLATINUM,414
15575510,0,5,PLATINUM,313
15732610,0,4,SILVER,649
15602909,0,2,DIAMOND,876
15734058,0,4,SILVER,994
15801788,0,2,GOLD,546
15702462,1,3,SILVER,245
15683416,1,2,PLATINUM,740
15794187,0,1,DIAMOND,533
15792989,0,5,DIAMOND,710
15613734,0,3,SILVER,853
15606177,0,3,DIAMOND,425
15636700,0,2,PLATINUM,342
15645766,0,2,GOLD,730
15671345,0,1,PLATINUM,505
15652469,0,5,PLATINUM,476
15749638,1,1,PLATINUM,675
15728706,1,4,DIAMOND,921
15735439,0,1,GOLD,395
15778696,0,1,DIAMOND,364
15624744,1,3,PLATINUM,483
15584338,0,1,SILVER,970
15726178,0,2,SILVER,923
15794939,0,3,GOLD,509
15788068,1,3,GOLD,471
15572956,0,5,DIAMOND,398
15780386,0,5,DIAMOND,250
15791114,0,3,SILVER,700
15708046,0,3,PLATINUM,633
15719779,0,4,DIAMOND,855
15591550,0,3,SILVER,976
15639368,0,3,SILVER,845
15699830,0,4,PLATINUM,351
15569264,0,4,GOLD,383
15595158,0,2,DIAMOND,937
15599126,1,5,DIAMOND,703
15650575,1,3,DIAMOND,521
15641490,0,4,SILVER,722
15680234,0,2,GOLD,904
15592230,0,2,PLATINUM,725
15626212,0,2,PLATINUM,310
15700627,1,2,DIAMOND,372
15782641,0,4,DIAMOND,913
15784445,0,2,GOLD,294
15813681,0,3,PLATINUM,625
15596649,0,3,DIAMOND,956
15700460,1,5,DIAMOND,746
15724076,1,4,SILVER,693
15784000,1,2,SILVER,338
15733966,1,1,DIAMOND,726
15612667,0,3,DIAMOND,821
15654025,0,5,SILVER,639
15589431,0,4,SILVER,809
15578238,0,4,PLATINUM,284
15566269,0,4,DIAMOND,754
15639217,0,3,SILVER,780
15688644,0,1,PLATINUM,664
15662426,1,5,SILVER,373
15720511,1,2,SILVER,945
15567246,0,2,DIAMOND,684
15647965,1,3,GOLD,523
15679048,0,3,SILVER,476
15675749,0,1,GOLD,596
15782181,1,5,DIAMOND,653
15795738,0,1,DIAMOND,702
15773751,0,1,DIAMOND,718
15655436,1,3,DIAMOND,674
15691396,0,3,SILVER,634
15796958,0,4,DIAMOND,850
15801832,1,5,DIAMOND,653
15661349,0,1,DIAMOND,898
15719265,0,1,GOLD,449
15779985,0,4,PLATINUM,959
15663410,1,5,SILVER,853
15704144,0,1,SILVER,344
15774104,0,4,GOLD,457
15812230,0,4,PLATINUM,229
15742848,0,5,PLATINUM,458
15745326,1,4,GOLD,424
15674541,1,4,PLATINUM,650
15728564,1,1,DIAMOND,826
15580701,1,3,GOLD,942
15688973,0,3,SILVER,926
15709412,0,2,GOLD,928
15607753,0,4,DIAMOND,437
15705352,0,4,DIAMOND,784
15602500,0,4,GOLD,973
15672437,0,5,SILVER,836
15720968,0,5,GOLD,915
15730796,0,4,DIAMOND,456
15768219,0,3,SILVER,863
15663883,0,2,PLATINUM,295
15589296,0,2,SILVER,680
15586425,0,3,DIAMOND,623
15679813,0,4,DIAMOND,979
15681410,1,2,GOLD,233
15668283,1,1,DIAMOND,912
15624072,0,3,PLATINUM,408
15669664,1,5,SILVER,222
15682728,0,2,GOLD,464
15573851,1,5,SILVER,678
15733661,0,2,PLATINUM,533
15710012,1,5,PLATINUM,546
15763327,0,5,PLATINUM,827
15668853,0,1,PLATINUM,879
15639303,0,2,GOLD,249
15691011,0,2,SILVER,646
15638513,0,5,PLATINUM,522
15648933,1,4,GOLD,560
15628904,0,5,PLATINUM,899
15644788,0,4,SILVER,418
15598161,0,1,PLATINUM,584
15745624,0,4,PLATINUM,652
15733169,0,5,PLATINUM,851
15801417,0,5,SILVER,603
15592707,0,1,DIAMOND,887
15593954,0,5,PLATINUM,670
15714431,0,2,GOLD,722
15638257,0,2,DIAMOND,478
15690939,0,1,PLATINUM,750
15723613,0,3,GOLD,297
15813640,0,4,PLATINUM,718
15707322,1,3,SILVER,700
15588918,0,5,DIAMOND,393
15600357,0,4,PLATINUM,970
15747014,0,1,PLATINUM,495
15809830,0,4,PLATINUM,237
15662245,0,1,PLATINUM,824
15651075,0,3,DIAMOND,836
15594456,1,4,PLATINUM,823
15583462,0,3,SILVER,739
15757661,0,5,DIAMOND,359
15729117,0,2,GOLD,492
15749671,0,3,GOLD,934
15566253,1,4,GOLD,567
15595153,0,1,DIAMOND,934
15698572,0,3,DIAMOND,783
15674149,0,4,DIAMOND,662
15623082,0,4,DIAMOND,412
15797905,0,5,GOLD,936
15746028,0,5,GOLD,626
15582951,0,4,SILVER,267
15616471,0,3,SILVER,220
15641575,0,3,SILVER,392
15638803,0,1,GOLD,522
15808283,0,5,GOLD,558
15811200,0,3,GOLD,469
15733476,0,3,GOLD,683
15633274,0,2,DIAMOND,932
15582168,0,2,SILVER,798
15807269,1,4,DIAMOND,834
15602979,0,5,GOLD,275
15660417,1,1,DIAMOND,333
15590199,0,5,PLATINUM,499
15641794,0,1,SILVER,903
15779174,0,1,GOLD,465
15785547,0,4,SILVER,320
15795124,0,1,GOLD,860
15718912,1,1,DIAMOND,818
15592028,0,2,DIAMOND,940
15580227,0,4,SILVER,416
15657830,0,1,PLATINUM,473
15798256,1,2,SILVER,351
15643819,0,4,GOLD,327
15754301,0,1,GOLD,929
15726855,1,1,GOLD,885
15755225,0,3,SILVER,413
15725221,0,3,GOLD,995
15789055,0,1,SILVER,613
15617507,0,5,SILVER,761
15668894,0,2,DIAMOND,800
15589563,0,2,DIAMOND,349
15693162,0,1,DIAMOND,385
15750099,0,1,PLATINUM,688
15795540,0,4,GOLD,343
15794941,0,3,SILVER,936
15611848,0,2,DIAMOND,814
15581237,0,5,PLATINUM,409
15738150,0,2,GOLD,235
15678571,0,1,SILVER,823
15736124,0,5,SILVER,779
15623202,1,3,SILVER,906
15804201,0,3,DIAMOND,322
15596863,0,4,PLATINUM,615
15696277,0,3,SILVER,694
15748608,0,5,GOLD,299
15723864,1,3,SILVER,829
15802390,0,4,GOLD,467
15774336,0,1,PLATINUM,600
15648766,0,1,GOLD,413
15659094,0,2,DIAMOND,762
15606397,1,4,PLATINUM,951
15642619,0,1,DIAMOND,393
15666032,0,4,GOLD,235
15595842,1,2,PLATINUM,741
15753837,0,5,PLATINUM,533
15783882,0,2,DIAMOND,958
15799790,0,3,SILVER,445
15628155,0,2,SILVER,677
15703778,0,2,GOLD,913
15722322,0,5,SILVER,975
15639278,1,3,DIAMOND,635
15568487,0,3,PLATINUM,744
15682084,0,1,DIAMOND,844
15642821,1,1,SILVER,609
15601387,0,4,DIAMOND,383
15642515,0,2,PLATINUM,615
15710421,0,4,GOLD,707
15726774,0,4,SILVER,798
15649078,0,1,GOLD,521
15641877,0,5,SILVER,499
15796496,0,1,GOLD,498
15815690,0,5,PLATINUM,407
15631739,0,3,PLATINUM,306
15625584,0,4,GOLD,709
15802466,0,5,PLATINUM,850
15697028,0,3,PLATINUM,967
15575759,1,4,PLATINUM,646
15567442,0,2,DIAMOND,361
15746805,0,2,PLATINUM,297
15636330,1,2,PLATINUM,914
15714970,0,3,DIAMOND,225
15653784,0,2,DIAMOND,582
15693543,0,3,PLATINUM,304
15773283,1,3,DIAMOND,537
15742534,0,2,PLATINUM,805
15569878,0,2,GOLD,710
15729454,0,4,DIAMOND,507
15578375,0,3,PLATINUM,887
15785559,1,1,GOLD,564
15649414,0,1,SILVER,309
15701605,0,3,PLATINUM,335
15686696,0,5,PLATINUM,518
15625586,0,4,DIAMOND,811
15654975,0,5,SILVER,223
15782993,0,4,SILVER,242
15774382,0,1,PLATINUM,650
15689602,0,1,GOLD,922
15756155,0,3,PLATINUM,820
15812647,0,1,SILVER,861
15736043,0,4,DIAMOND,613
15696744,0,5,GOLD,685
15602572,0,4,PLATINUM,296
15674765,0,1,GOLD,780
15678725,0,5,DIAMOND,694
15694444,1,5,PLATINUM,984
15795878,0,3,GOLD,306
15735346,0,4,DIAMOND,661
15687094,0,5,GOLD,270
15790067,0,4,PLATINUM,293
15605742,1,5,SILVER,394
15566740,0,3,GOLD,882
15664897,1,4,PLATINUM,944
15585777,0,4,GOLD,290
15650864,0,1,DIAMOND,487
15806709,0,1,PLATINUM,1000
15633818,0,1,SILVER,904
15713845,1,3,DIAMOND,309
15639662,0,3,DIAMOND,703
15567013,0,4,DIAMOND,408
15777784,0,2,SILVER,225
15800251,0,3,DIAMOND,485
15651315,0,2,DIAMOND,902
15651450,0,1,PLATINUM,981
15784218,0,4,PLATINUM,630
15572398,0,2,SILVER,253
15707962,0,3,SILVER,313
15705663,0,4,DIAMOND,956
15645355,1,3,SILVER,439
15729557,1,1,GOLD,328
15631436,0,1,SILVER,258
15583073,1,4,GOLD,503
15614361,0,4,PLATINUM,828
15724684,0,1,SILVER,914
15700083,0,5,SILVER,423
15636541,0,2,SILVER,574
15796015,0,5,GOLD,922
15787222,0,4,DIAMOND,917
15594270,0,5,DIAMOND,991
15701524,0,3,GOLD,716
15645847,1,1,DIAMOND,529
15708867,1,5,DIAMOND,888
15613140,0,5,GOLD,244
15628893,0,2,GOLD,479
15764073,0,5,SILVER,916
15782879,0,1,SILVER,409
15635964,1,2,PLATINUM,842
15726087,0,1,PLATINUM,938
15726313,0,1,PLATINUM,878
15578073,0,2,GOLD,467
15786249,0,2,GOLD,788
15812850,0,2,GOLD,408
15596972,0,5,PLATINUM,796
15620579,0,5,DIAMOND,941
15768270,0,3,GOLD,297
15656597,0,3,PLATINUM,622
15699446,0,5,GOLD,402
15615004,0,2,SILVER,427
15704771,0,4,DIAMOND,864
15588372,1,5,GOLD,267
15681439,0,4,GOLD,490
15607509,0,3,PLATINUM,234
15670343,0,2,GOLD,600
15597968,1,3,PLATINUM,488
15658432,0,1,GOLD,618
15616431,0,1,PLATINUM,381
15796957,1,3,DIAMOND,601
15815552,0,4,PLATINUM,569
15631871,0,2,PLATINUM,336
15635870,1,1,SILVER,546
15596713,0,1,GOLD,568
15684211,0,5,PLATINUM,890
15760521,0,2,DIAMOND,971
15608408,0,4,GOLD,493
15804721,0,2,DIAMOND,538
15730272,0,3,SILVER,520
15741988,1,2,DIAMOND,931
15771728,0,5,SILVER,532
15605113,0,1,DIAMOND,938
15661945,0,2,PLATINUM,998
15783816,0,5,SILVER,777
15721207,0,4,GOLD,431
15764072,0,5,SILVER,299
15689412,0,3,PLATINUM,747
15798385,0,4,PLATINUM,669
15775339,0,5,GOLD,617
15585256,0,1,SILVER,387
15797329,1,2,GOLD,560
15780220,0,1,SILVER,894
15648951,0,5,SILVER,681
15752409,0,2,SILVER,741
15807524,0,1,SILVER,592
15766649,0,3,SILVER,757
15696812,0,4,DIAMOND,378
15581295,0,4,DIAMOND,323
15663234,0,3,GOLD,727
15741417,0,1,DIAMOND,839
15695174,0,3,SILVER,810
15665168,0,2,GOLD,923
15601503,0,3,GOLD,849
15706131,0,5,DIAMOND,748
15782758,0,1,SILVER,651
15591091,1,5,GOLD,354
15715877,0,2,DIAMOND,544
15756918,0,4,SILVER,844
15746662,0,4,DIAMOND,376
15626679,0,3,SILVER,812
15793343,0,4,GOLD,278
15576774,0,2,DIAMOND,606
15801316,0,4,SILVER,380
15800514,1,3,PLATINUM,355
15662232,0,1,DIAMOND,960
15737778,0,5,PLATINUM,480
15782096,1,1,DIAMOND,906
15783522,0,3,DIAMOND,503
15785373,1,1,SILVER,758
15756272,1,3,DIAMOND,416
15615245,0,1,GOLD,863
15600174,0,2,DIAMOND,694
15752956,0,4,PLATINUM,274
15644882,0,4,SILVER,789
15766272,0,4,GOLD,312
15800620,0,4,GOLD,728
15569764,0,5,SILVER,410
15747458,0,5,DIAMOND,865
15573171,1,3,DIAMOND,703
15736769,0,5,DIAMOND,769
15763381,0,3,DIAMOND,333
15814430,1,1,PLATINUM,717
15638607,1,4,SILVER,325
15737133,0,5,DIAMOND,269
15613945,0,2,SILVER,893
15659937,0,4,GOLD,566
15765287,0,1,SILVER,834
15661723,1,2,DIAMOND,915
15766064,0,1,PLATINUM,242
15649616,1,2,DIAMOND,359
15719017,0,5,SILVER,923
15720919,1,3,DIAMOND,967
15706706,0,3,DIAMOND,231
15709653,0,3,GOLD,418
15805104,0,4,GOLD,538
15622442,0,1,DIAMOND,775
15572801,0,2,DIAMOND,883
15767598,0,3,SILVER,463
15757897,0,5,SILVER,392
15568104,0,4,GOLD,240
15763414,0,5,DIAMOND,748
15732265,0,4,PLATINUM,864
15621974,0,5,GOLD,544
15803947,1,5,DIAMOND,878
15720706,0,3,GOLD,574
15759290,0,4,PLATINUM,367
15651664,1,3,GOLD,613
15795132,0,3,PLATINUM,906
15811565,1,4,DIAMOND,555
15713774,1,1,PLATINUM,896
15691840,0,1,GOLD,421
15682021,0,2,DIAMOND,485
15612931,0,5,DIAMOND,761
15676707,0,5,GOLD,456
15601383,0,4,DIAMOND,790
15662662,0,2,PLATINUM,546
15752694,0,2,SILVER,567
15590683,0,4,PLATINUM,223
15773591,0,4,SILVER,890
15723620,0,1,PLATINUM,321
15671779,0,3,GOLD,709
15672966,0,2,SILVER,614
15624667,0,5,DIAMOND,353
15812888,1,2,SILVER,408
15724154,1,2,SILVER,583
15749540,0,4,SILVER,377
15621063,0,1,DIAMOND,608
15661626,1,3,GOLD,854
15698703,0,2,SILVER,307
15801431,0,4,GOLD,672
15649451,0,3,SILVER,746
15626156,0,1,PLATINUM,947
15606158,0,5,DIAMOND,631
15589496,0,2,SILVER,899
15730345,0,5,PLATINUM,757
15572038,1,3,PLATINUM,959
15643439,0,1,PLATINUM,677
15604158,0,2,DIAMOND,565
15657396,0,4,SILVER,315
15709478,0,5,DIAMOND,299
15628824,0,2,GOLD,661
15814519,0,4,PLATINUM,472
15636520,0,4,SILVER,890
15794414,0,2,DIAMOND,322
15643671,1,1,PLATINUM,594
15700650,0,2,GOLD,628
15680224,0,2,SILVER,257
15784286,0,1,DIAMOND,310
15693996,0,1,SILVER,401
15764343,0,3,SILVER,984
15704168,1,2,SILVER,785
15680197,0,4,PLATINUM,629
15633729,0,2,PLATINUM,488
15577683,0,5,SILVER,281
15800746,1,2,SILVER,624
15788686,0,1,DIAMOND,879
15742798,1,5,SILVER,502
15596647,0,3,SILVER,569
15756070,0,4,DIAMOND,762
15775116,0,3,PLATINUM,557
15575428,0,5,PLATINUM,348
15654074,0,3,SILVER,978
15695872,0,3,PLATINUM,567
15568885,0,4,SILVER,663
15725036,0,5,GOLD,503
15632665,1,2,DIAMOND,748
15571476,0,2,PLATINUM,537
15776850,0,4,PLATINUM,608
15623649,0,1,SILVER,601
15751131,0,2,DIAMOND,648
15688128,0,1,SILVER,522
15678412,0,3,DIAMOND,653
15770291,0,3,PLATINUM,807
15583392,1,4,PLATINUM,965
15690731,0,4,SILVER,323
15697948,0,5,GOLD,784
15608328,0,4,SILVER,873
15766378,0,5,DIAMOND,696
15600813,0,3,GOLD,404
15706217,0,4,DIAMOND,554
15601417,0,5,DIAMOND,300
15610972,1,2,SILVER,356
15674620,0,2,GOLD,720
15785350,0,5,GOLD,517
15749119,0,2,SILVER,681
15756535,0,3,PLATINUM,336
15700965,0,4,PLATINUM,480
15791851,0,1,SILVER,691
15717156,0,1,DIAMOND,605
15740846,0,4,SILVER,280
15573284,0,2,SILVER,451
15729083,0,4,PLATINUM,945
15611612,0,1,SILVER,392
15694381,0,4,SILVER,678
15651737,0,1,DIAMOND,525
15663168,0,1,PLATINUM,487
15643426,0,5,PLATINUM,961
15618245,0,4,GOLD,401
15717527,0,4,DIAMOND,468
15793478,1,2,SILVER,246
15642248,0,5,PLATINUM,923
15640377,0,2,PLATINUM,606
15723950,1,5,DIAMOND,455
15590327,0,1,DIAMOND,820
15706199,0,2,DIAMOND,498
15671514,0,1,PLATINUM,565
15727041,0,3,GOLD,666
15738063,0,1,PLATINUM,821
15711733,0,2,DIAMOND,933
15652320,0,1,GOLD,394
15634180,0,3,GOLD,309
15694566,1,2,DIAMOND,600
15726103,1,3,GOLD,908
15646351,0,4,SILVER,766
15730044,1,5,PLATINUM,883
15795186,0,4,PLATINUM,814
15784890,0,4,GOLD,490
15694125,0,1,GOLD,860
15565891,0,3,GOLD,958
15674254,0,2,PLATINUM,957
15775206,0,1,DIAMOND,388
15797627,0,4,PLATINUM,304
15649853,1,5,GOLD,375
15610379,0,3,DIAMOND,259
15659800,1,2,SILVER,290
15716236,0,1,GOLD,234
15672053,0,5,SILVER,708
15663933,1,2,GOLD,240
15814236,0,3,PLATINUM,942
15583597,0,1,SILVER,962
15607395,0,2,SILVER,362
15694556,1,1,SILVER,969
15744109,0,2,GOLD,818
15800688,0,3,GOLD,621
15810878,0,2,GOLD,524
15587835,0,2,GOLD,264
15763515,0,2,DIAMOND,444
15725882,0,1,SILVER,299
15788022,0,5,PLATINUM,458
15663917,0,1,DIAMOND,682
15656865,0,2,GOLD,680
15667971,0,2,GOLD,962
15800366,0,4,GOLD,986
15717231,0,3,GOLD,559
15643188,1,4,SILVER,499
15671351,0,2,PLATINUM,565
15573628,1,5,SILVER,518
15698953,1,5,DIAMOND,244
15753888,1,5,GOLD,271
15737961,0,2,SILVER,831
15801701,0,4,GOLD,441
15684419,0,5,PLATINUM,277
15794266,0,2,PLATINUM,450
15810711,0,3,SILVER,369
15771270,1,5,DIAMOND,476
15607786,0,1,DIAMOND,772
15624519,1,4,GOLD,891
15799910,1,2,DIAMOND,442
15602479,0,3,PLATINUM,922
15617419,0,1,SILVER,812
15657603,0,5,SILVER,576
15570379,1,3,DIAMOND,612
15772996,0,5,DIAMOND,373
15729574,0,5,GOLD,954
15737267,1,3,PLATINUM,850
15799128,0,3,SILVER,516
15813327,0,5,SILVER,627
15711921,0,3,GOLD,748
15654300,0,4,SILVER,273
15569945,0,2,DIAMOND,321
15569666,1,3,SILVER,296
15681887,0,5,DIAMOND,464
15608873,0,1,GOLD,434
15762091,0,1,GOLD,357
15722053,0,5,PLATINUM,334
15782100,0,2,SILVER,370
15765300,1,5,GOLD,791
15743570,0,4,PLATINUM,848
15608541,1,5,GOLD,660
15750671,0,1,SILVER,264
15813659,1,5,SILVER,709
15757867,1,2,GOLD,539
15652914,0,3,GOLD,932
15723818,0,5,DIAMOND,549
15713819,0,1,DIAMOND,876
15656484,0,5,SILVER,819
15778515,0,4,GOLD,667
15803840,0,4,GOLD,282
15735339,0,1,DIAMOND,900
15600392,1,5,DIAMOND,415
15625740,0,4,DIAMOND,875
15663817,0,5,GOLD,961
15734461,0,5,SILVER,249
15780142,0,5,SILVER,839
15709920,1,5,PLATINUM,765
15684248,0,4,SILVER,653
15643158,1,3,DIAMOND,324
15693902,0,3,GOLD,270
15578307,0,4,GOLD,973
15585379,0,4,SILVER,368
15758510,0,3,PLATINUM,316
15692918,0,1,DIAMOND,582
15705301,0,5,GOLD,459
15718231,0,5,SILVER,561
15567991,0,3,PLATINUM,542
15772650,1,2,PLATINUM,443
15574795,0,3,PLATINUM,850
15706036,0,1,PLATINUM,925
15723856,0,3,SILVER,241
15812920,0,4,DIAMOND,762
15691287,1,4,GOLD,290
15804797,1,1,DIAMOND,493
15708650,0,2,DIAMOND,759
15712777,0,1,PLATINUM,813
15786469,0,2,DIAMOND,980
15669219,0,5,GOLD,885
15641004,0,4,GOLD,653
15648067,0,1,DIAMOND,378
15704014,0,5,SILVER,865
15645136,0,2,PLATINUM,607
15709604,0,5,SILVER,815
15713637,0,5,GOLD,825
15793901,0,3,PLATINUM,541
15569759,0,1,DIAMOND,484
15712930,0,5,PLATINUM,727
15586504,0,2,PLATINUM,400
15677317,1,3,SILVER,762
15664270,1,5,DIAMOND,322
15731519,0,4,SILVER,248
15745623,0,1,SILVER,645
15813862,0,4,PLATINUM,789
15641934,1,1,PLATINUM,968
15713043,0,2,DIAMOND,467
15700749,0,3,GOLD,953
15697567,0,2,SILVER,409
15715414,0,1,SILVER,843
15639530,0,2,GOLD,501
15726058,0,2,DIAMOND,662
15725665,1,5,SILVER,694
15698872,0,1,PLATINUM,846
15812184,0,2,SILVER,778
15742609,0,1,DIAMOND,589
15815043,0,4,DIAMOND,503
15640648,0,5,PLATINUM,698
15627203,0,3,GOLD,661
15786196,1,4,DIAMOND,902
15612095,1,3,SILVER,702
15674368,0,5,SILVER,474
15783477,0,5,DIAMOND,727
15757559,1,3,DIAMOND,327
15591036,1,3,SILVER,839
15761241,0,2,DIAMOND,594
15695078,0,1,GOLD,221
15645744,0,1,SILVER,342
15566988,1,1,GOLD,806
15749300,0,1,SILVER,522
15594340,1,5,PLATINUM,399
15607065,0,1,PLATINUM,843
15778089,0,5,DIAMOND,322
15773723,1,2,SILVER,728
15697035,0,1,GOLD,814
15679668,0,3,DIAMOND,348
15709861,0,1,SILVER,491
15791958,1,1,DIAMOND,618
15791030,0,3,PLATINUM,955
15695339,1,4,GOLD,547
15658813,0,2,GOLD,971
15715709,0,3,DIAMOND,492
15722533,0,2,DIAMOND,910
15683118,0,1,SILVER,452
15672798,0,1,PLATINUM,409
15680112,0,5,DIAMOND,852
15714575,1,1,DIAMOND,696
15806808,1,3,GOLD,597
15590637,0,1,SILVER,453
