CustomerId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
15652469,41,self-employed,married,tertiary,no,-326,yes,yes,unknown,23,may,86,2,-1,0,unknown,no
15749638,33,management,married,tertiary,no,17946,yes,no,unknown,23,may,256,1,-1,0,unknown,no
15728706,34,admin.,divorced,secondary,no,2144,yes,no,unknown,23,may,157,1,-1,0,unknown,no
15735439,39,management,married,secondary,no,1410,yes,no,unknown,23,may,55,1,-1,0,unknown,no
15778696,33,management,married,unknown,no,18347,yes,no,unknown,23,may,415,1,-1,0,unknown,no
15624744,33,technician,single,secondary,no,177,yes,no,unknown,23,may,293,1,-1,0,unknown,no
15584338,22,blue-collar,single,secondary,no,0,yes,no,unknown,23,may,816,2,-1,0,unknown,no
15726178,35,technician,married,secondary,no,291,no,no,unknown,23,may,100,1,-1,0,unknown,no
15794939,34,admin.,single,secondary,no,1880,yes,no,unknown,23,may,297,1,-1,0,unknown,no
15788068,31,management,married,tertiary,no,7,yes,no,unknown,23,may,191,1,-1,0,unknown,no
15572956,39,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,no
15780386,30,management,single,tertiary,no,136,yes,no,unknown,23,may,152,1,-1,0,unknown,no
15791114,36,technician,single,secondary,no,9068,yes,no,unknown,23,may,98,1,-1,0,unknown,no
15708046,31,entrepreneur,single,secondary,no,159,yes,no,unknown,23,may,533,1,-1,0,unknown,no
15719779,42,services,married,primary,no,2557,yes,no,unknown,23,may,28,3,-1,0,unknown,no
15591550,39,technician,married,secondary,no,287,yes,no,unknown,23,may,63,1,-1,0,unknown,no
15639368,25,student,single,secondary,no,1765,yes,no,unknown,23,may,135,2,-1,0,unknown,no
15699830,34,blue-collar,married,primary,no,571,yes,no,unknown,23,may,202,2,-1,0,unknown,no
15569264,31,admin.,single,tertiary,no,0,yes,yes,unknown,23,may,181,1,-1,0,unknown,no
15595158,35,technician,married,secondary,no,700,yes,no,unknown,23,may,240,2,-1,0,unknown,no
15599126,44,blue-collar,single,unknown,no,0,yes,no,unknown,23,may,354,4,-1,0,unknown,no
15650575,28,blue-collar,married,secondary,no,59,yes,yes,unknown,23,may,293,2,-1,0,unknown,no
15641490,28,technician,single,tertiary,no,370,yes,no,unknown,23,may,108,5,-1,0,unknown,no
15680234,31,entrepreneur,married,tertiary,no,0,yes,no,unknown,23,may,275,2,-1,0,unknown,no
15592230,32,blue-collar,married,primary,no,225,yes,no,unknown,23,may,23,1,-1,0,unknown,no
15626212,36,admin.,married,secondary,no,-118,yes,yes,unknown,23,may,263,2,-1,0,unknown,no
15700627,32,technician,single,tertiary,no,390,yes,no,unknown,23,may,85,1,-1,0,unknown,no
15782641,37,management,single,tertiary,no,1379,yes,no,unknown,23,may,319,3,-1,0,unknown,no
15784445,36,blue-collar,single,secondary,no,1168,yes,no,unknown,23,may,242,3,-1,0,unknown,no
15813681,41,retired,married,secondary,no,287,no,no,unknown,23,may,236,2,-1,0,unknown,no
15596649,32,blue-collar,married,secondary,no,2549,yes,no,unknown,23,may,246,3,-1,0,unknown,no
15700460,34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no
15724076,31,management,single,tertiary,no,0,yes,no,unknown,23,may,391,1,-1,0,unknown,no
15784000,32,blue-collar,married,primary,no,827,yes,no,unknown,23,may,230,2,-1,0,unknown,no
15733966,39,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,unknown,no
15612667,36,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown,no
15654025,34,housemaid,single,secondary,no,1408,yes,no,unknown,23,may,245,1,-1,0,unknown,no
15589431,34,blue-collar,married,secondary,no,2495,yes,no,unknown,23,may,924,1,-1,0,unknown,yes
15578238,35,management,married,secondary,no,339,yes,no,unknown,23,may,317,1,-1,0,unknown,no
15566269,32,technician,married,secondary,no,0,yes,no,unknown,23,may,134,2,-1,0,unknown,no
15639217,36,blue-collar,married,secondary,no,520,yes,no,unknown,23,may,110,2,-1,0,unknown,no
15688644,40,services,divorced,secondary,no,5745,yes,yes,unknown,23,may,37,1,-1,0,unknown,no
15662426,36,blue-collar,married,secondary,no,222,yes,no,unknown,23,may,188,1,-1,0,unknown,no
15720511,33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
15567246,31,management,divorced,tertiary,no,1804,yes,no,unknown,23,may,206,1,-1,0,unknown,no
15647965,30,blue-collar,married,secondary,no,253,yes,no,unknown,23,may,160,2,-1,0,unknown,no
15679048,33,blue-collar,married,secondary,no,524,yes,no,unknown,23,may,156,2,-1,0,unknown,no
15675749,29,admin.,single,secondary,no,132,no,no,unknown,23,may,314,3,-1,0,unknown,no
15782181,36,management,divorced,tertiary,yes,-1,yes,yes,unknown,23,may,268,1,-1,0,unknown,no
15795738,47,technician,married,secondary,no,-401,yes,no,unknown,23,may,78,1,-1,0,unknown,no
15773751,32,blue-collar,married,primary,no,410,yes,no,unknown,23,may,115,2,-1,0,unknown,no
15655436,32,technician,married,secondary,no,3155,yes,no,unknown,23,may,99,3,-1,0,unknown,no
15691396,50,technician,married,tertiary,no,247,no,no,unknown,23,may,173,1,-1,0,unknown,no
15796958,41,management,single,tertiary,no,16,no,no,unknown,23,may,95,1,-1,0,unknown,no
15801832,29,housemaid,married,secondary,no,823,yes,no,unknown,23,may,14,2,-1,0,unknown,no
15661349,24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,no
15719265,56,blue-collar,married,primary,no,246,yes,no,unknown,23,may,438,1,-1,0,unknown,no
15779985,55,blue-collar,married,unknown,no,-102,yes,no,unknown,23,may,35,1,-1,0,unknown,no
15663410,32,management,single,tertiary,no,151,no,no,unknown,23,may,111,2,-1,0,unknown,no
15704144,32,technician,single,tertiary,no,1212,yes,no,unknown,23,may,463,2,-1,0,unknown,no
15774104,56,retired,married,secondary,no,397,yes,no,unknown,23,may,252,1,-1,0,unknown,no
15812230,32,self-employed,married,primary,no,-6,no,no,unknown,23,may,881,2,-1,0,unknown,no
15742848,28,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown,no
15745326,34,blue-collar,single,secondary,no,1156,yes,no,unknown,23,may,234,2,-1,0,unknown,no
15674541,36,blue-collar,married,primary,no,-327,yes,yes,unknown,23,may,691,1,-1,0,unknown,no
15728564,26,student,single,tertiary,no,1570,yes,no,unknown,23,may,81,1,-1,0,unknown,no
15580701,51,management,divorced,secondary,no,-175,yes,yes,unknown,23,may,270,1,-1,0,unknown,no
15688973,43,technician,divorced,secondary,no,353,yes,no,unknown,23,may,153,1,-1,0,unknown,no
15709412,42,admin.,single,secondary,no,61,yes,no,unknown,23,may,65,1,-1,0,unknown,no
15607753,31,management,single,tertiary,no,-1206,yes,no,unknown,23,may,390,1,-1,0,unknown,no
15705352,29,blue-collar,single,secondary,no,208,yes,no,unknown,23,may,249,1,-1,0,unknown,no
15602500,28,blue-collar,single,secondary,no,38,yes,no,unknown,23,may,31,1,-1,0,unknown,no
15672437,52,admin.,divorced,secondary,no,-209,yes,yes,unknown,23,may,161,1,-1,0,unknown,no
15720968,44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,unknown,no
15730796,38,blue-collar,married,secondary,no,-40,yes,no,unknown,23,may,227,1,-1,0,unknown,no
15768219,28,blue-collar,married,primary,no,4,yes,no,unknown,23,may,7,1,-1,0,unknown,no
15663883,24,services,married,secondary,no,45,yes,yes,unknown,23,may,465,1,-1,0,unknown,no
15589296,29,services,married,secondary,no,-753,yes,yes,unknown,23,may,98,1,-1,0,unknown,no
15586425,24,technician,single,secondary,no,820,yes,no,unknown,23,may,665,1,-1,0,unknown,no
15679813,32,technician,divorced,tertiary,no,0,yes,yes,unknown,23,may,80,1,-1,0,unknown,no
15681410,27,blue-collar,single,secondary,no,672,yes,no,unknown,23,may,164,1,-1,0,unknown,no
15668283,41,technician,married,tertiary,no,-762,yes,yes,unknown,23,may,145,1,-1,0,unknown,no
15624072,42,management,single,tertiary,no,422,yes,no,unknown,23,may,25,2,-1,0,unknown,no
15669664,25,blue-collar,married,secondary,no,51,yes,no,unknown,23,may,76,2,-1,0,unknown,no
15682728,36,admin.,married,secondary,no,1601,yes,no,unknown,23,may,163,3,-1,0,unknown,no
15573851,36,blue-collar,divorced,secondary,no,2278,yes,no,unknown,23,may,152,2,-1,0,unknown,no
15733661,24,services,married,secondary,yes,110,yes,no,unknown,23,may,27,1,-1,0,unknown,no
15710012,32,technician,single,tertiary,no,539,yes,yes,unknown,23,may,281,2,-1,0,unknown,no
15763327,37,admin.,single,secondary,no,-332,yes,no,unknown,23,may,284,2,-1,0,unknown,no
15668853,46,admin.,single,unknown,yes,0,no,no,unknown,23,may,378,2,-1,0,unknown,no
15639303,29,admin.,single,secondary,no,468,yes,yes,unknown,23,may,353,1,-1,0,unknown,no
15691011,43,unemployed,married,primary,no,240,yes,no,unknown,23,may,83,2,-1,0,unknown,no
15638513,30,services,married,secondary,no,2,no,yes,unknown,23,may,50,3,-1,0,unknown,no
15648933,33,services,divorced,secondary,yes,339,yes,no,unknown,23,may,496,4,-1,0,unknown,no
15628904,46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,unknown,no
15644788,54,technician,married,secondary,no,7252,no,no,unknown,23,may,139,2,-1,0,unknown,no
15598161,36,technician,married,secondary,no,1109,yes,no,unknown,23,may,122,5,-1,0,unknown,no
15745624,40,management,divorced,tertiary,no,-319,yes,no,unknown,23,may,59,3,-1,0,unknown,no
15733169,34,technician,married,secondary,no,5553,yes,no,unknown,23,may,258,5,-1,0,unknown,no
15801417,30,services,single,secondary,no,187,yes,no,unknown,23,may,110,1,-1,0,unknown,no
15592707,30,blue-collar,married,secondary,no,2080,yes,no,unknown,23,may,466,2,-1,0,unknown,no
15593954,45,management,married,tertiary,no,-319,yes,no,unknown,23,may,254,1,-1,0,unknown,no
15714431,25,blue-collar,single,primary,no,-221,yes,no,unknown,23,may,250,1,-1,0,unknown,no
15638257,28,services,married,secondary,no,2114,no,yes,unknown,23,may,79,1,-1,0,unknown,no
15690939,30,blue-collar,single,primary,no,4009,yes,no,unknown,23,may,260,4,-1,0,unknown,no
15723613,35,admin.,divorced,secondary,no,579,yes,no,unknown,23,may,250,3,-1,0,unknown,no
15813640,48,technician,married,secondary,no,3142,no,no,unknown,23,may,563,1,-1,0,unknown,no
15707322,35,blue-collar,married,unknown,no,-205,yes,no,unknown,23,may,147,14,-1,0,unknown,no
15588918,30,blue-collar,single,secondary,no,79,no,no,unknown,23,may,125,3,-1,0,unknown,no
15600357,38,technician,single,secondary,no,-591,yes,no,unknown,23,may,71,1,-1,0,unknown,no
15747014,55,technician,married,tertiary,no,440,no,no,unknown,23,may,556,1,-1,0,unknown,no
15809830,32,blue-collar,divorced,unknown,yes,-274,yes,yes,unknown,23,may,456,2,-1,0,unknown,no
15662245,45,services,married,secondary,no,0,yes,yes,unknown,23,may,268,1,-1,0,unknown,no
15651075,35,technician,single,tertiary,no,2043,yes,yes,unknown,23,may,159,2,-1,0,unknown,no
15594456,30,blue-collar,married,secondary,no,282,yes,yes,unknown,23,may,148,2,-1,0,unknown,no
15583462,31,management,single,tertiary,no,-26,yes,yes,unknown,23,may,448,1,-1,0,unknown,no
15757661,46,management,married,tertiary,no,-267,no,no,unknown,23,may,249,3,-1,0,unknown,no
15729117,29,management,single,tertiary,no,368,yes,no,unknown,23,may,160,1,-1,0,unknown,no
15749671,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
15566253,49,management,married,unknown,no,383,yes,no,unknown,23,may,290,3,-1,0,unknown,no
15595153,37,services,divorced,secondary,no,239,yes,no,unknown,23,may,140,2,-1,0,unknown,no
15698572,47,services,married,secondary,no,382,yes,no,unknown,23,may,57,4,-1,0,unknown,no
15674149,39,admin.,divorced,secondary,no,2679,yes,yes,unknown,23,may,811,1,-1,0,unknown,no
15623082,32,blue-collar,single,secondary,no,3,yes,no,unknown,23,may,108,3,-1,0,unknown,no
15797905,55,technician,married,unknown,no,4746,yes,no,unknown,23,may,288,3,-1,0,unknown,no
15746028,41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,no
15582951,39,unemployed,married,secondary,no,-455,yes,no,unknown,23,may,542,2,-1,0,unknown,no
15616471,30,technician,married,secondary,no,0,yes,no,unknown,23,may,541,2,-1,0,unknown,no
15641575,31,blue-collar,single,secondary,no,-78,yes,yes,unknown,23,may,198,2,-1,0,unknown,no
15638803,30,management,married,tertiary,no,302,yes,yes,unknown,23,may,302,1,-1,0,unknown,no
15808283,44,admin.,married,unknown,no,-299,yes,no,unknown,23,may,268,1,-1,0,unknown,no
15811200,31,unemployed,single,tertiary,no,1611,yes,no,unknown,23,may,154,2,-1,0,unknown,no
15733476,34,management,married,tertiary,no,498,yes,no,unknown,23,may,216,2,-1,0,unknown,no
15633274,32,admin.,married,secondary,no,0,no,no,unknown,23,may,206,3,-1,0,unknown,no
15582168,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown,no
15807269,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,no
15602979,35,admin.,divorced,secondary,no,30,no,no,unknown,23,may,186,1,-1,0,unknown,no
15660417,35,services,single,secondary,no,511,yes,yes,unknown,23,may,472,1,-1,0,unknown,no
15590199,32,admin.,single,secondary,no,127,yes,no,unknown,23,may,189,2,-1,0,unknown,no
15641794,32,services,single,secondary,no,1940,yes,no,unknown,23,may,215,2,-1,0,unknown,no
15779174,30,services,married,secondary,no,-108,yes,no,unknown,23,may,216,1,-1,0,unknown,no
15785547,43,admin.,divorced,secondary,no,242,yes,no,unknown,23,may,174,1,-1,0,unknown,no
15795124,29,blue-collar,single,secondary,no,1012,yes,no,unknown,23,may,926,1,-1,0,unknown,no
15718912,27,admin.,married,secondary,no,-393,yes,yes,unknown,23,may,235,2,-1,0,unknown,no
15592028,27,services,single,secondary,no,430,yes,no,unknown,23,may,116,2,-1,0,unknown,no
15580227,33,blue-collar,married,secondary,no,-825,yes,no,unknown,23,may,228,2,-1,0,unknown,no
15657830,29,blue-collar,married,unknown,no,135,yes,no,unknown,23,may,150,6,-1,0,unknown,no
15798256,28,blue-collar,single,secondary,no,369,yes,no,unknown,23,may,411,3,-1,0,unknown,no
15643819,32,management,married,tertiary,no,1522,yes,no,unknown,23,may,302,3,-1,0,unknown,no
15754301,30,services,married,tertiary,no,523,yes,no,unknown,23,may,253,2,-1,0,unknown,no
15726855,39,services,married,secondary,no,104,yes,no,unknown,23,may,138,6,-1,0,unknown,no
15755225,35,management,married,tertiary,no,341,yes,no,unknown,23,may,824,2,-1,0,unknown,no
15725221,49,blue-collar,married,primary,no,3767,yes,no,unknown,23,may,493,13,-1,0,unknown,no
15789055,32,management,married,tertiary,no,1667,yes,no,unknown,23,may,345,3,-1,0,unknown,no
15617507,35,blue-collar,married,secondary,no,430,yes,no,unknown,23,may,147,50,-1,0,unknown,no
15668894,37,blue-collar,married,unknown,no,603,yes,no,unknown,23,may,773,2,-1,0,unknown,no
15589563,45,blue-collar,married,primary,no,0,no,no,unknown,23,may,574,5,-1,0,unknown,no
15693162,37,blue-collar,married,primary,no,510,yes,no,unknown,23,may,122,6,-1,0,unknown,no
15750099,40,admin.,married,secondary,no,0,yes,no,unknown,23,may,193,2,-1,0,unknown,no
15795540,33,technician,married,tertiary,no,17455,yes,yes,unknown,23,may,343,4,-1,0,unknown,no
15794941,36,admin.,married,secondary,no,176,yes,no,unknown,23,may,111,1,-1,0,unknown,no
15611848,42,blue-collar,married,secondary,no,139,yes,no,unknown,23,may,166,1,-1,0,unknown,no
15581237,30,management,single,tertiary,no,3625,yes,no,unknown,23,may,469,2,-1,0,unknown,no
15738150,32,management,married,tertiary,no,1651,yes,no,unknown,23,may,189,2,-1,0,unknown,no
15678571,26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,unknown,no
15736124,45,blue-collar,divorced,primary,no,-311,yes,no,unknown,23,may,1030,1,-1,0,unknown,yes
15623202,35,admin.,single,secondary,no,-413,yes,no,unknown,23,may,178,1,-1,0,unknown,no
15804201,39,entrepreneur,divorced,secondary,no,1202,yes,no,unknown,23,may,364,2,-1,0,unknown,no
15596863,33,management,married,tertiary,no,321,yes,no,unknown,23,may,101,5,-1,0,unknown,no
15696277,32,technician,married,secondary,no,221,yes,no,unknown,23,may,224,4,-1,0,unknown,no
15748608,27,admin.,single,tertiary,no,1996,yes,no,unknown,23,may,187,1,-1,0,unknown,no
15723864,39,technician,divorced,secondary,no,1222,yes,no,unknown,23,may,451,4,-1,0,unknown,no
15802390,43,entrepreneur,married,secondary,yes,150,yes,yes,unknown,23,may,226,2,-1,0,unknown,no
15774336,31,admin.,single,tertiary,no,701,yes,no,unknown,23,may,301,2,-1,0,unknown,no
15648766,50,admin.,married,secondary,no,0,yes,yes,unknown,23,may,97,1,-1,0,unknown,no
15659094,53,admin.,married,secondary,no,-375,yes,no,unknown,23,may,24,1,-1,0,unknown,no
15606397,31,services,single,secondary,no,6374,yes,no,unknown,23,may,922,2,-1,0,unknown,no
15642619,36,services,married,secondary,no,387,yes,no,unknown,23,may,232,1,-1,0,unknown,no
15666032,45,admin.,married,secondary,no,149,yes,no,unknown,23,may,893,3,-1,0,unknown,yes
15595842,38,blue-collar,married,primary,no,630,yes,no,unknown,23,may,201,3,-1,0,unknown,no
15753837,31,entrepreneur,single,tertiary,no,150,yes,no,unknown,23,may,83,2,-1,0,unknown,no
15783882,31,blue-collar,single,secondary,no,1358,yes,yes,unknown,23,may,339,2,-1,0,unknown,no
15799790,36,admin.,married,secondary,no,614,yes,no,unknown,23,may,13,5,-1,0,unknown,no
15628155,40,services,married,secondary,no,-212,yes,yes,unknown,23,may,54,1,-1,0,unknown,no
15703778,30,technician,married,secondary,no,590,yes,no,unknown,23,may,242,3,-1,0,unknown,no
15722322,35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,unknown,no
15639278,42,admin.,divorced,secondary,no,687,yes,yes,unknown,23,may,229,1,-1,0,unknown,no
15568487,45,blue-collar,married,secondary,no,61,yes,yes,unknown,23,may,208,1,-1,0,unknown,no
15682084,41,technician,married,tertiary,no,-210,yes,yes,unknown,23,may,210,1,-1,0,unknown,no
15642821,33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,may,423,2,-1,0,unknown,no
15601387,32,blue-collar,single,secondary,no,1342,yes,no,unknown,23,may,109,2,-1,0,unknown,no
15642515,32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,no
15710421,30,management,single,tertiary,no,501,yes,no,unknown,23,may,209,3,-1,0,unknown,no
15726774,34,blue-collar,single,secondary,no,128,yes,no,unknown,23,may,114,4,-1,0,unknown,no
15649078,33,blue-collar,married,secondary,no,1464,yes,no,unknown,23,may,588,3,-1,0,unknown,yes
15641877,30,management,single,tertiary,no,6,yes,no,unknown,23,may,274,2,-1,0,unknown,no
15796496,34,blue-collar,single,secondary,yes,-369,yes,no,unknown,23,may,353,2,-1,0,unknown,no
15815690,38,blue-collar,single,primary,no,1375,yes,no,unknown,23,may,83,3,-1,0,unknown,no
15631739,36,technician,divorced,tertiary,no,0,no,no,unknown,23,may,539,2,-1,0,unknown,no
15625584,34,technician,married,unknown,no,4053,yes,no,unknown,23,may,123,2,-1,0,unknown,no
15802466,24,blue-collar,single,secondary,no,-286,yes,no,unknown,23,may,327,2,-1,0,unknown,no
15697028,30,self-employed,single,tertiary,no,253,yes,no,unknown,23,may,167,4,-1,0,unknown,no
15575759,34,blue-collar,married,primary,no,157,yes,no,unknown,23,may,20,17,-1,0,unknown,no
15567442,39,services,married,primary,no,1951,yes,no,unknown,23,may,208,2,-1,0,unknown,no
15746805,36,blue-collar,single,primary,no,4519,yes,no,unknown,23,may,117,2,-1,0,unknown,no
15636330,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
15714970,31,technician,single,tertiary,no,426,yes,no,unknown,23,may,82,7,-1,0,unknown,no
15653784,43,admin.,single,secondary,no,-495,yes,yes,unknown,23,may,131,1,-1,0,unknown,no
15693543,34,admin.,married,secondary,no,1049,yes,no,unknown,23,may,25,14,-1,0,unknown,no
15773283,33,blue-collar,married,secondary,no,463,yes,no,unknown,23,may,76,4,-1,0,unknown,no
15742534,33,blue-collar,divorced,secondary,no,3546,yes,no,unknown,23,may,777,2,-1,0,unknown,yes
15569878,53,self-employed,married,secondary,no,1,yes,yes,unknown,23,may,178,1,-1,0,unknown,no
15729454,54,blue-collar,married,primary,no,-239,yes,no,unknown,23,may,29,1,-1,0,unknown,no
15578375,31,entrepreneur,single,tertiary,no,1340,yes,no,unknown,23,may,199,2,-1,0,unknown,no
15785559,46,technician,divorced,secondary,no,772,yes,no,unknown,23,may,488,1,-1,0,unknown,no
15649414,54,blue-collar,married,secondary,no,-630,no,no,unknown,23,may,173,1,-1,0,unknown,no
15701605,37,technician,married,secondary,no,507,yes,yes,unknown,23,may,157,1,-1,0,unknown,no
15686696,32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,no
15625586,40,blue-collar,married,secondary,no,395,yes,yes,unknown,23,may,281,1,-1,0,unknown,no
15654975,60,services,married,secondary,no,-46,no,no,unknown,23,may,132,2,-1,0,unknown,no
15782993,33,management,single,tertiary,no,2599,yes,no,unknown,23,may,328,3,-1,0,unknown,no
15774382,35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,no
15689602,33,blue-collar,married,secondary,no,0,no,no,unknown,23,may,211,3,-1,0,unknown,no
15756155,39,technician,married,secondary,no,3643,yes,no,unknown,23,may,160,3,-1,0,unknown,no
15812647,58,retired,married,primary,no,0,yes,no,unknown,23,may,138,6,-1,0,unknown,no
15736043,43,blue-collar,married,secondary,no,-141,yes,yes,unknown,23,may,128,1,-1,0,unknown,no
15696744,38,blue-collar,married,secondary,no,526,yes,yes,unknown,23,may,553,2,-1,0,unknown,no
15602572,49,blue-collar,married,primary,no,23,yes,no,unknown,23,may,247,1,-1,0,unknown,no
15674765,35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,unknown,no
15678725,53,blue-collar,married,primary,no,-1455,yes,no,unknown,23,may,169,2,-1,0,unknown,no
15694444,40,services,single,secondary,yes,-306,yes,no,unknown,23,may,253,1,-1,0,unknown,no
15795878,36,blue-collar,married,primary,no,655,yes,no,unknown,23,may,153,4,-1,0,unknown,no
15735346,42,admin.,single,tertiary,no,3465,yes,no,unknown,23,may,373,9,-1,0,unknown,no
15687094,36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,unknown,no
15790067,35,blue-collar,married,secondary,no,154,yes,no,unknown,23,may,211,4,-1,0,unknown,no
15605742,33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no
15566740,37,management,married,tertiary,no,5205,yes,no,unknown,23,may,493,2,-1,0,unknown,no
15664897,44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,-1,0,unknown,yes
15585777,35,technician,married,secondary,no,0,yes,yes,unknown,23,may,107,2,-1,0,unknown,no
15650864,36,services,married,secondary,no,1694,yes,yes,unknown,23,may,164,6,-1,0,unknown,no
15806709,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,no
15633818,40,blue-collar,married,primary,no,278,yes,no,unknown,23,may,1015,3,-1,0,unknown,yes
15713845,38,blue-collar,married,secondary,no,1102,yes,no,unknown,23,may,159,3,-1,0,unknown,no
15639662,46,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,172,3,-1,0,unknown,no
15567013,29,management,single,tertiary,no,0,yes,no,unknown,23,may,331,2,-1,0,unknown,no
15777784,33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,unknown,no
15800251,32,technician,married,tertiary,no,415,no,no,unknown,23,may,76,2,-1,0,unknown,no
15651315,48,management,divorced,tertiary,no,851,no,yes,unknown,23,may,937,3,-1,0,unknown,no
15651450,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,154,3,-1,0,unknown,no
15784218,35,admin.,single,secondary,no,91,yes,no,unknown,23,may,185,4,-1,0,unknown,no
15572398,32,admin.,married,tertiary,no,882,no,no,unknown,23,may,569,3,-1,0,unknown,no
15707962,42,blue-collar,married,secondary,no,165,yes,no,unknown,23,may,333,2,-1,0,unknown,no
15705663,32,management,married,tertiary,no,1501,yes,no,unknown,23,may,70,6,-1,0,unknown,no
15645355,35,technician,single,tertiary,no,1529,no,no,unknown,23,may,95,4,-1,0,unknown,no
15729557,39,blue-collar,married,secondary,no,293,yes,no,unknown,23,may,160,3,-1,0,unknown,no
15631436,30,technician,single,secondary,no,1572,yes,yes,unknown,23,may,209,3,-1,0,unknown,no
15583073,30,student,single,tertiary,no,-679,yes,no,unknown,23,may,372,3,-1,0,unknown,no
15614361,32,admin.,married,secondary,no,497,yes,no,unknown,23,may,92,3,-1,0,unknown,no
15724684,28,blue-collar,single,secondary,no,-303,yes,no,unknown,23,may,277,2,-1,0,unknown,no
15700083,30,blue-collar,married,primary,no,9194,yes,no,unknown,23,may,178,2,-1,0,unknown,no
15636541,44,blue-collar,single,primary,no,97,yes,no,unknown,23,may,95,14,-1,0,unknown,no
15796015,34,services,married,secondary,no,70,yes,yes,unknown,23,may,138,4,-1,0,unknown,no
15787222,38,admin.,married,secondary,no,1839,no,no,unknown,23,may,63,2,-1,0,unknown,no
15594270,27,admin.,single,secondary,no,1492,yes,no,unknown,23,may,67,13,-1,0,unknown,no
15701524,31,management,single,tertiary,no,357,yes,no,unknown,23,may,77,3,-1,0,unknown,no
15645847,37,admin.,single,secondary,no,192,yes,no,unknown,23,may,105,2,-1,0,unknown,no
15708867,45,admin.,divorced,secondary,no,875,yes,yes,unknown,23,may,292,2,-1,0,unknown,no
15613140,33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,no
15628893,39,admin.,married,secondary,no,-288,no,no,unknown,23,may,151,9,-1,0,unknown,no
15764073,32,admin.,single,secondary,no,1581,no,no,unknown,23,may,331,3,-1,0,unknown,no
15782879,31,blue-collar,married,secondary,no,2910,yes,no,unknown,23,may,1392,2,-1,0,unknown,yes
15635964,38,technician,single,secondary,no,372,no,no,unknown,23,may,59,3,-1,0,unknown,no
15726087,32,self-employed,married,tertiary,no,9,yes,no,unknown,23,may,98,2,-1,0,unknown,no
15726313,32,blue-collar,married,secondary,no,1780,yes,no,unknown,23,may,100,4,-1,0,unknown,no
15578073,33,blue-collar,married,primary,no,2665,yes,no,unknown,23,may,358,2,-1,0,unknown,no
15786249,49,blue-collar,married,secondary,no,188,yes,no,unknown,23,may,181,16,-1,0,unknown,no
15812850,32,admin.,married,secondary,no,506,yes,no,unknown,23,may,188,6,-1,0,unknown,no
15596972,32,blue-collar,married,secondary,no,38,yes,no,unknown,23,may,368,5,-1,0,unknown,no
15620579,31,services,married,secondary,no,-331,yes,no,unknown,23,may,203,5,-1,0,unknown,no
15768270,39,self-employed,married,secondary,no,31,yes,no,unknown,23,may,146,4,-1,0,unknown,no
15656597,37,services,married,secondary,no,-21,yes,yes,unknown,23,may,61,2,-1,0,unknown,no
15699446,33,entrepreneur,married,secondary,no,1847,yes,no,unknown,23,may,129,6,-1,0,unknown,no
15615004,35,blue-collar,married,primary,no,208,yes,no,unknown,23,may,247,3,-1,0,unknown,no
15704771,37,blue-collar,married,primary,no,5,yes,no,unknown,23,may,266,2,-1,0,unknown,no
